Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Standardized Purchase Amount (USD),Year,Month,Weekday,Item Purchased Encoded,Payment Method Encoded
3991,Bowtie,100.0,2023-07-04,1.0,Cash,-0.13728560665723077,2023,7,1,5,0
4039,Backpack,120.0,2023-08-01,4.2,Cash,0.2626864320047989,2023,8,1,0,0
4058,Tank Top,88.5,2023-03-28,4.1,Credit Card,-0.3672695288878978,2023,3,1,42,1
4011,T-shirt,49.0,2022-11-11,3.0,Cash,-1.1572143052454065,2022,11,4,41,0
4055,Cardigan,110.0,2023-02-16,2.4,Cash,0.06270041267378407,2023,2,3,7,0
4065,Shorts,176.0,2023-03-31,4.4,Credit Card,1.382608140258482,2023,3,4,32,1
4109,Pants,26.0,2023-04-16,2.8,Credit Card,-1.6171821497067407,2023,4,6,25,1
4022,Sweater,121.0,2023-01-08,4.6,Cash,0.2826850339379004,2023,1,6,39,0
3975,Backpack,71.0,2023-02-09,1.6,Cash,-0.7172450627171738,2023,2,3,0,0
3981,Dress,96.5,2022-10-20,4.8,Credit Card,-0.20728071342308596,2022,10,3,9,1
4099,Loafers,127.0,2023-08-07,2.8,Cash,0.4026766455365093,2023,8,0,21,0
3972,Tunic,126.0,2022-11-08,3.8,Credit Card,0.3826780436034078,2022,11,1,46,1
3970,Hat,24.0,2023-07-14,2.883050847457627,Cash,-1.6571793535729435,2023,7,4,14,0
4042,Trench Coat,199.0,2023-04-01,3.8,Cash,1.8425759847198162,2023,4,5,44,0
4017,Coat,54.0,2023-06-19,1.4,Cash,-1.057221295579899,2023,6,0,8,0
4077,T-shirt,107.0,2022-10-02,2.1,Cash,0.0027046068744796137,2022,10,6,41,0
4047,Vest,189.0,2023-03-27,2.7,Credit Card,1.6425899653888012,2023,3,0,48,1
4112,Belt,94.0,2023-03-28,3.001190476190476,Credit Card,-0.25727721825583966,2023,3,1,1,1
4110,Umbrella,98.0,2023-07-07,4.8,Cash,-0.17728281052343375,2023,7,4,47,0
3968,Overalls,194.0,2022-11-11,2.6,Credit Card,1.7425829750543087,2022,11,4,23,1
3958,Sun Hat,105.0,2022-11-19,4.6,Credit Card,-0.037292596991723354,2022,11,5,37,1
4021,Romper,107.0,2023-03-15,1.5,Cash,0.0027046068744796137,2023,3,2,29,0
4086,Sandals,78.0,2023-05-21,3.3,Credit Card,-0.5772548491854634,2023,5,6,30,1
4115,Sunglasses,40.0,2023-02-12,2.8,Cash,-1.3372017226433197,2023,2,6,38,0
4054,Trench Coat,17.0,2023-02-17,2.5,Cash,-1.797169567104654,2023,2,4,44,0
4034,Blazer,119.0,2023-08-15,1.3,Credit Card,0.24268783007169742,2023,8,1,2,1
4058,Romper,26.0,2023-04-20,1.7,Credit Card,-1.6171821497067407,2023,4,3,29,1
4051,Gloves,157.0,2023-09-09,3.2,Credit Card,1.0026347035295538,2023,9,5,12,1
3990,Belt,137.0,2023-04-07,1.6,Credit Card,0.6026626648675242,2023,4,4,1,1
4100,Coat,102.0,2023-02-06,3.8,Cash,-0.09728840279102781,2023,2,0,8,0
3967,Sneakers,121.0,2023-08-06,3.0693548387096774,Credit Card,0.2826850339379004,2023,8,6,35,1
4105,Hoodie,52.0,2023-09-08,2.982608695652174,Credit Card,-1.097218499446102,2023,9,4,15,1
4002,Flannel Shirt,75.0,2022-11-30,1.5,Cash,-0.6372506549847679,2022,11,2,10,0
4023,Pajamas,156.0,2023-04-23,3.3,Credit Card,0.9826361015964523,2023,4,6,24,1
4000,Blouse,39.0,2022-10-26,2.9190476190476193,Credit Card,-1.3572003245764213,2022,10,2,3,1
4085,Poncho,140.0,2023-08-29,1.5,Cash,0.6626584706668286,2023,8,1,27,0
4083,Scarf,123.0,2023-06-10,4.4,Cash,0.3226822378041034,2023,6,5,31,0
4043,Vest,13.0,2023-06-01,1.8,Credit Card,-1.8771639748370599,2023,6,3,48,1
4076,Flip-Flops,130.0,2022-10-03,2.9,Credit Card,0.46267245133581375,2022,10,0,11,1
3990,Sweater,48.0,2022-10-27,3.064814814814815,Credit Card,-1.177212907178508,2022,10,3,39,1
3979,Gloves,116.0,2023-02-24,3.5,Cash,0.18269202427239298,2023,2,4,12,0
4038,Vest,19.0,2022-10-07,4.2,Cash,-1.757172363238451,2022,10,4,48,0
4092,Hat,192.0,2023-07-29,1.5,Cash,1.7025857711881058,2023,7,5,14,0
4067,Poncho,117.0,2023-02-04,4.4,Credit Card,0.20269062620549444,2023,2,5,27,1
3993,Sun Hat,73.0,2022-10-08,3.493333333333333,Cash,-0.6772478588509708,2022,10,5,37,0
4023,Loafers,194.0,2023-03-10,4.9,Credit Card,1.7425829750543087,2023,3,4,21,1
3986,Jacket,29.0,2023-03-14,2.0,Cash,-1.557186343907436,2023,3,1,16,0
4037,Tank Top,40.0,2023-03-10,4.4,Credit Card,-1.3372017226433197,2023,3,4,42,1
3968,Overalls,23.0,2022-12-01,1.9,Cash,-1.677177955506045,2022,12,3,23,0
3989,Onesie,116.0,2023-07-05,1.2,Credit Card,0.18269202427239298,2023,7,2,22,1
4084,Leggings,21.0,2023-02-20,4.5,Cash,-1.717175159372248,2023,2,0,20,0
4028,Backpack,27.0,2022-10-11,1.1,Credit Card,-1.5971835477736391,2022,10,1,0,1
4049,Backpack,82.0,2023-02-06,4.7,Credit Card,-0.4972604414530575,2023,2,0,0,1
4067,Vest,89.0,2023-08-07,3.4,Cash,-0.3572702279213471,2023,8,0,48,0
4029,Pajamas,151.0,2023-10-01,4.0,Cash,0.8826430919309449,2023,10,6,24,0
4024,Coat,104.0,2023-07-08,3.5,Credit Card,-0.057291198924824836,2023,7,5,8,1
4113,Sweater,154.0,2022-12-17,4.6,Cash,0.9426388977302493,2022,12,5,39,0
4024,Swimsuit,199.0,2023-01-01,4.0,Cash,1.8425759847198162,2023,1,6,40,0
4089,Backpack,128.0,2022-11-12,3.4,Credit Card,0.42267524746961077,2022,11,5,0,1
4037,Belt,136.0,2023-07-05,4.1,Cash,0.5826640629344226,2023,7,2,1,0
4068,Socks,60.0,2022-10-14,1.1,Credit Card,-0.9372296839812901,2022,10,4,36,1
3999,Sneakers,149.0,2023-09-15,3.0693548387096774,Credit Card,0.8426458880647419,2023,9,4,35,1
4037,Skirt,72.0,2023-01-17,3.196296296296296,Credit Card,-0.6972464607840724,2023,1,1,33,1
4082,Skirt,116.0,2023-07-30,1.6,Credit Card,0.18269202427239298,2023,7,6,33,1
3995,Jacket,16.0,2023-04-15,2.5,Credit Card,-1.8171681690377555,2023,4,5,16,1
4099,Swimsuit,98.0,2023-04-21,2.9,Credit Card,-0.17728281052343375,2023,4,4,40,1
4119,Loafers,187.0,2022-12-23,4.7,Credit Card,1.6025927615225983,2022,12,4,21,1
4069,Jumpsuit,95.0,2022-10-22,3.1,Cash,-0.2372786163227382,2022,10,5,18,0
3970,Trousers,104.0,2023-02-01,2.2,Credit Card,-0.057291198924824836,2023,2,2,45,1
4005,Jeans,198.0,2023-06-22,3.0,Credit Card,1.8225773827867147,2023,6,3,17,1
3995,Boots,36.0,2023-04-10,4.5,Credit Card,-1.4171961303757257,2023,4,0,4,1
3970,Cardigan,70.0,2023-07-07,3.8,Credit Card,-0.7372436646502752,2023,7,4,7,1
4015,Coat,25.0,2023-07-12,3.4,Credit Card,-1.637180751639842,2023,7,2,8,1
4003,Polo Shirt,46.0,2023-04-24,3.3,Credit Card,-1.2172101110447109,2023,4,0,26,1
3966,Skirt,33.0,2023-09-17,1.4,Credit Card,-1.47719193617503,2023,9,6,33,1
4077,Jacket,119.0,2023-02-21,2.4,Credit Card,0.24268783007169742,2023,2,1,16,1
4023,Scarf,143.0,2023-08-19,3.5,Credit Card,0.722654276466133,2023,8,5,31,1
3998,Loafers,105.0,2023-09-22,2.1,Cash,-0.037292596991723354,2023,9,4,21,0
4076,T-shirt,31.0,2022-10-12,2.2,Cash,-1.5171891400412332,2022,10,2,41,0
4068,Tunic,139.0,2023-09-04,2.3,Credit Card,0.642659868733727,2023,9,0,46,1
3986,Blazer,119.5,2023-05-17,4.6,Cash,0.25268713103824814,2023,5,2,2,0
4083,Socks,29.0,2023-07-02,2.4,Credit Card,-1.557186343907436,2023,7,6,36,1
3967,Sun Hat,25.0,2023-07-05,4.3,Cash,-1.637180751639842,2023,7,2,37,0
4070,Socks,43.0,2022-10-08,2.6,Cash,-1.2772059168440153,2022,10,5,36,0
4048,Handbag,76.0,2022-12-18,2.7,Cash,-0.6172520530516664,2022,12,6,13,0
4100,Dress,110.0,2023-04-20,4.1,Cash,0.06270041267378407,2023,4,3,9,0
4081,Boots,198.0,2023-03-15,1.6,Cash,1.8225773827867147,2023,3,2,4,0
4074,Sneakers,125.0,2022-12-21,2.2,Credit Card,0.3626794416703063,2022,12,2,35,1
4083,Hoodie,29.0,2023-08-09,2.4,Credit Card,-1.557186343907436,2023,8,2,15,1
3985,Sunglasses,44.0,2023-09-24,2.3,Credit Card,-1.257207314910914,2023,9,6,38,1
3994,Sunglasses,159.0,2023-03-24,3.3,Cash,1.0426319073957568,2023,3,4,38,0
3988,Dress,96.5,2022-11-17,3.9,Cash,-0.20728071342308596,2022,11,3,9,0
4046,Sunglasses,80.0,2023-04-15,3.6,Credit Card,-0.5372576453192605,2023,4,5,38,1
3980,Onesie,90.0,2023-02-23,4.2,Cash,-0.3372716259882456,2023,2,3,22,0
4009,Dress,147.0,2023-09-21,1.7,Cash,0.802648684198539,2023,9,3,9,0
4029,Sweater,63.0,2023-05-13,3.0,Cash,-0.8772338781819857,2023,5,5,39,0
4003,Leggings,128.0,2023-09-30,2.9,Credit Card,0.42267524746961077,2023,9,5,20,1
4000,Hoodie,40.0,2023-08-05,3.3,Credit Card,-1.3372017226433197,2023,8,5,15,1
4087,Blazer,119.5,2023-01-15,1.6,Credit Card,0.25268713103824814,2023,1,6,2,1
4026,T-shirt,87.0,2023-01-14,2.0,Cash,-0.3972674317875501,2023,1,5,41,0
4101,Raincoat,188.0,2023-01-31,4.3,Credit Card,1.6225913634556999,2023,1,1,28,1
4106,Tunic,65.0,2023-03-26,1.0,Cash,-0.8372366743157827,2023,3,6,46,0
4011,Cardigan,93.0,2023-05-03,4.7,Cash,-0.27727582018894115,2023,5,2,7,0
4106,Vest,106.5,2022-12-08,2.8,Cash,-0.0072946940920711285,2022,12,3,48,0
3958,Trench Coat,101.0,2023-01-12,3.3,Credit Card,-0.11728700472412928,2023,1,3,44,1
4091,Socks,22.0,2022-10-30,3.3,Cash,-1.6971765574391464,2022,10,6,36,0
4103,Leggings,76.0,2023-01-07,1.2,Cash,-0.6172520530516664,2023,1,5,20,0
4003,Tunic,54.0,2023-08-07,4.9,Cash,-1.057221295579899,2023,8,0,46,0
4063,Vest,106.5,2023-05-29,2.9,Cash,-0.0072946940920711285,2023,5,0,48,0
3976,Camisole,125.0,2023-03-04,1.5,Cash,0.3626794416703063,2023,3,5,6,0
4020,Raincoat,150.0,2023-02-13,2.4,Cash,0.8626444899978434,2023,2,0,28,0
4084,Blouse,128.0,2022-10-12,1.2,Cash,0.42267524746961077,2022,10,2,3,0
3981,Tank Top,88.5,2023-06-16,2.1,Credit Card,-0.3672695288878978,2023,6,4,42,1
4041,Umbrella,41.0,2023-06-18,2.1,Cash,-1.3172031207102184,2023,6,6,47,0
3963,Skirt,116.0,2022-10-29,4.7,Credit Card,0.18269202427239298,2022,10,5,33,1
4029,Trousers,66.0,2023-05-11,1.8,Credit Card,-0.8172380723826812,2023,5,3,45,1
3988,Tie,111.0,2023-06-08,3.3,Cash,0.08269901460688554,2023,6,3,43,0
4057,Poncho,105.0,2022-10-23,2.953030303030303,Credit Card,-0.037292596991723354,2022,10,6,27,1
4052,Trench Coat,175.0,2023-06-17,3.5,Credit Card,1.3626095383253805,2023,6,5,44,1
4108,Skirt,116.0,2023-08-07,2.7,Credit Card,0.18269202427239298,2023,8,0,33,1
3984,Trench Coat,29.0,2023-07-14,3.5,Cash,-1.557186343907436,2023,7,4,44,0
4039,Jumpsuit,119.0,2023-06-06,2.1,Credit Card,0.24268783007169742,2023,6,1,18,1
3996,Pants,71.0,2022-10-23,4.4,Credit Card,-0.7172450627171738,2022,10,6,25,1
3964,Jeans,123.0,2023-08-03,3.2,Credit Card,0.3226822378041034,2023,8,3,17,1
3977,Slippers,33.0,2022-12-27,1.9,Credit Card,-1.47719193617503,2022,12,1,34,1
4074,Pajamas,94.0,2022-10-23,4.3,Credit Card,-0.25727721825583966,2022,10,6,24,1
4079,Onesie,116.0,2023-09-14,3.5,Credit Card,0.18269202427239298,2023,9,3,22,1
4073,Slippers,22.0,2022-12-01,1.4,Cash,-1.6971765574391464,2022,12,3,34,0
4117,Dress,96.5,2023-08-04,4.9,Credit Card,-0.20728071342308596,2023,8,4,9,1
4025,Cardigan,195.0,2023-09-25,2.9,Credit Card,1.7625815769874102,2023,9,0,7,1
4109,Coat,17.0,2023-08-12,3.15,Cash,-1.797169567104654,2023,8,5,8,0
3958,Pants,119.0,2022-11-18,1.9,Credit Card,0.24268783007169742,2022,11,4,25,1
4041,Umbrella,105.0,2023-07-05,1.7,Cash,-0.037292596991723354,2023,7,2,47,0
3968,Overalls,57.0,2023-09-21,1.9,Credit Card,-0.9972254897805946,2023,9,3,23,1
4116,Hoodie,124.0,2023-08-20,2.0,Credit Card,0.3426808397372048,2023,8,6,15,1
4072,Handbag,18.0,2023-02-23,3.3,Cash,-1.7771709651715524,2023,2,3,13,0
4040,Hoodie,167.0,2023-01-23,2.5,Cash,1.2026207228605685,2023,1,0,15,0
4102,Romper,85.0,2022-11-11,1.4,Credit Card,-0.437264635653753,2022,11,4,29,1
3990,Gloves,150.0,2022-11-18,3.0925925925925926,Credit Card,0.8626444899978434,2022,11,4,12,1
4011,Scarf,32.0,2023-01-12,2.8,Cash,-1.4971905381081316,2023,1,3,31,0
3969,Umbrella,45.0,2023-09-15,2.5,Cash,-1.2372087129778124,2023,9,4,47,0
4121,Backpack,174.0,2022-12-15,2.5,Credit Card,1.3426109363922791,2022,12,3,0,1
4029,Pants,144.0,2023-04-19,2.1,Cash,0.7426528783992346,2023,4,2,25,0
4039,Jumpsuit,149.0,2023-04-13,3.0,Cash,0.8426458880647419,2023,4,3,18,0
3971,Romper,107.0,2022-11-22,3.1,Credit Card,0.0027046068744796137,2022,11,1,29,1
3975,Coat,101.0,2022-11-20,3.0,Credit Card,-0.11728700472412928,2022,11,6,8,1
4097,Trench Coat,134.0,2023-03-22,4.4,Credit Card,0.5426668590682197,2023,3,2,44,1
4111,Flannel Shirt,154.0,2023-07-04,2.5,Credit Card,0.9426388977302493,2023,7,1,10,1
4054,Camisole,109.0,2023-02-20,3.4,Credit Card,0.042701810740682584,2023,2,0,6,1
3980,Loafers,16.0,2023-07-12,2.5,Credit Card,-1.8171681690377555,2023,7,2,21,1
4059,Backpack,66.0,2023-03-24,1.8,Credit Card,-0.8172380723826812,2023,3,4,0,1
4022,Flannel Shirt,107.0,2023-07-16,2.6,Cash,0.0027046068744796137,2023,7,6,10,0
4002,Jumpsuit,81.0,2022-10-26,2.2,Cash,-0.5172590433861589,2022,10,2,18,0
4018,Trousers,104.0,2023-03-26,3.4,Cash,-0.057291198924824836,2023,3,6,45,0
4059,Bowtie,145.0,2022-12-24,1.1,Credit Card,0.762651480332336,2022,12,5,5,1
3979,Blouse,159.0,2023-04-24,2.0,Credit Card,1.0426319073957568,2023,4,0,3,1
3962,Trousers,50.0,2023-02-02,2.8,Credit Card,-1.137215703312305,2023,2,3,45,1
4010,Cardigan,112.0,2023-01-05,2.6,Credit Card,0.10269761653998703,2023,1,3,7,1
3998,Swimsuit,78.0,2023-09-03,2.5,Credit Card,-0.5772548491854634,2023,9,6,40,1
4056,Flip-Flops,198.0,2022-12-02,3.9,Cash,1.8225773827867147,2022,12,4,11,0
4060,Belt,94.0,2022-11-28,1.4,Credit Card,-0.25727721825583966,2022,11,0,1,1
4029,Dress,66.0,2023-08-02,1.9,Credit Card,-0.8172380723826812,2023,8,2,9,1
4122,Romper,109.0,2023-09-02,5.0,Cash,0.042701810740682584,2023,9,5,29,0
3996,Jumpsuit,54.0,2023-04-26,1.7,Credit Card,-1.057221295579899,2023,4,2,18,1
3987,Umbrella,105.0,2022-10-18,3.6,Cash,-0.037292596991723354,2022,10,1,47,0
4033,Pajamas,198.0,2023-03-02,4.2,Credit Card,1.8225773827867147,2023,3,3,24,1
4082,Boots,161.0,2023-05-22,4.9,Credit Card,1.0826291112619597,2023,5,0,4,1
4067,Scarf,123.0,2023-09-17,4.0,Credit Card,0.3226822378041034,2023,9,6,31,1
4036,Flip-Flops,155.0,2023-09-11,3.302127659574468,Cash,0.9626374996633509,2023,9,0,11,0
4111,Loafers,154.0,2022-12-22,1.4,Credit Card,0.9426388977302493,2022,12,3,21,1
3990,Jacket,136.0,2022-12-16,1.2,Cash,0.5826640629344226,2022,12,4,16,0
4048,Pants,54.0,2022-10-11,3.0619718309859154,Credit Card,-1.057221295579899,2022,10,1,25,1
3981,Sunglasses,33.0,2023-03-11,2.8,Cash,-1.47719193617503,2023,3,5,38,0
4051,Handbag,94.0,2023-01-25,4.4,Credit Card,-0.25727721825583966,2023,1,2,13,1
4088,Kimono,15.0,2023-08-05,4.7,Credit Card,-1.8371667709708568,2023,8,5,19,1
4008,Skirt,10.0,2023-05-30,2.2,Credit Card,-1.9371597806363643,2023,5,1,33,1
4082,T-shirt,167.0,2023-09-14,1.9,Cash,1.2026207228605685,2023,9,3,41,0
4071,Pants,43.0,2022-10-05,3.0619718309859154,Credit Card,-1.2772059168440153,2022,10,2,25,1
4056,Jumpsuit,55.0,2023-06-02,3.2020408163265306,Cash,-1.0372226936467976,2023,6,4,18,0
4078,Blazer,92.0,2023-06-03,4.1,Credit Card,-0.29727442212204264,2023,6,5,2,1
4025,Sun Hat,99.0,2023-02-18,4.8,Credit Card,-0.15728420859033226,2023,2,5,37,1
4101,Hoodie,112.5,2023-04-06,3.2,Credit Card,0.11269691750653778,2023,4,3,15,1
4110,Kimono,46.0,2023-10-01,4.6,Cash,-1.2172101110447109,2023,10,6,19,0
4065,Skirt,144.0,2023-02-21,4.2,Cash,0.7426528783992346,2023,2,1,33,0
3980,Overalls,28.0,2023-03-02,3.9,Cash,-1.5771849458405376,2023,3,3,23,0
4065,Leggings,179.0,2023-06-04,2.755555555555556,Credit Card,1.4426039460577864,2023,6,6,20,1
4051,Coat,35.0,2023-09-24,4.3,Cash,-1.4371947323088272,2023,9,6,8,0
4114,Cardigan,92.0,2022-10-31,1.5,Cash,-0.29727442212204264,2022,10,0,7,0
4004,Coat,117.5,2023-07-01,4.0,Credit Card,0.21268992717204518,2023,7,5,8,1
4068,Jacket,119.0,2023-09-14,1.6,Credit Card,0.24268783007169742,2023,9,3,16,1
4118,Sneakers,173.0,2023-09-14,2.0,Credit Card,1.3226123344591776,2023,9,3,35,1
4066,Sunglasses,176.0,2022-12-11,2.708064516129032,Credit Card,1.382608140258482,2022,12,6,38,1
3980,Swimsuit,191.0,2023-08-25,4.1,Cash,1.6825871692550043,2023,8,4,40,0
3967,Raincoat,187.0,2023-01-10,1.1,Credit Card,1.6025927615225983,2023,1,1,28,1
4088,Hoodie,167.0,2022-11-11,1.2,Credit Card,1.2026207228605685,2022,11,4,15,1
4044,Jacket,67.0,2023-05-17,1.2,Cash,-0.7972394704495798,2023,5,2,16,0
4075,Hat,54.0,2022-11-03,1.5,Cash,-1.057221295579899,2022,11,3,14,0
4014,Romper,197.0,2023-02-27,4.3,Credit Card,1.8025787808536131,2023,2,0,29,1
4122,Jumpsuit,42.0,2023-04-19,2.1,Cash,-1.2972045187771168,2023,4,2,18,0
3996,Overalls,104.5,2022-11-08,1.7,Credit Card,-0.0472918979582741,2022,11,1,23,1
4083,Sandals,120.0,2023-08-14,2.0,Cash,0.2626864320047989,2023,8,0,30,0
4091,Onesie,156.0,2023-07-22,4.0,Credit Card,0.9826361015964523,2023,7,5,22,1
4118,Sandals,155.0,2023-03-24,3.262,Cash,0.9626374996633509,2023,3,4,30,0
4122,Tunic,124.0,2023-02-03,1.0,Cash,0.3426808397372048,2023,2,4,46,0
4091,Bowtie,166.0,2023-07-24,4.2,Credit Card,1.1826221209274672,2023,7,0,5,1
3978,Backpack,154.0,2023-02-18,2.6,Credit Card,0.9426388977302493,2023,2,5,0,1
4031,Blouse,135.0,2023-05-05,2.6,Cash,0.5626654610013212,2023,5,4,3,0
4076,Shorts,94.0,2023-06-07,4.8,Cash,-0.25727721825583966,2023,6,2,32,0
4068,Sunglasses,70.0,2023-04-18,2.4,Credit Card,-0.7372436646502752,2023,4,1,38,1
3977,Kimono,91.0,2023-04-28,3.9,Credit Card,-0.3172730240551441,2023,4,4,19,1
4079,Dress,96.5,2022-12-08,4.0,Credit Card,-0.20728071342308596,2022,12,3,9,1
4033,Swimsuit,32.0,2023-04-28,2.6,Credit Card,-1.4971905381081316,2023,4,4,40,1
3995,Cardigan,181.0,2023-01-02,3.0,Credit Card,1.4826011499239895,2023,1,0,7,1
3989,Vest,95.0,2023-02-06,1.8,Credit Card,-0.2372786163227382,2023,2,0,48,1
4033,Tie,77.0,2023-03-18,2.5,Credit Card,-0.5972534511185649,2023,3,5,43,1
4020,Flip-Flops,187.0,2023-09-26,3.4,Credit Card,1.6025927615225983,2023,9,1,11,1
4090,Umbrella,105.0,2023-07-24,2.5,Credit Card,-0.037292596991723354,2023,7,0,47,1
4066,Blouse,37.0,2023-04-12,2.3,Credit Card,-1.3971975284426243,2023,4,2,3,1
4032,Bowtie,22.0,2022-10-03,1.1,Credit Card,-1.6971765574391464,2022,10,0,5,1
4102,Swimsuit,197.0,2023-04-06,3.6,Cash,1.8025787808536131,2023,4,3,40,0
3969,Trench Coat,52.0,2023-01-28,4.5,Credit Card,-1.097218499446102,2023,1,5,44,1
4098,Flip-Flops,136.0,2022-10-08,4.0,Cash,0.5826640629344226,2022,10,5,11,0
3976,Leggings,99.0,2022-12-11,2.2,Credit Card,-0.15728420859033226,2022,12,6,20,1
3968,Swimsuit,35.0,2023-04-16,1.1,Cash,-1.4371947323088272,2023,4,6,40,0
4088,Hoodie,157.0,2022-11-08,2.8,Cash,1.0026347035295538,2022,11,1,15,0
3984,Umbrella,185.0,2023-07-02,2.9,Credit Card,1.5625955576563955,2023,7,6,47,1
4087,Tie,125.0,2023-03-05,4.5,Cash,0.3626794416703063,2023,3,6,43,0
4065,Trench Coat,90.5,2022-10-10,2.7,Cash,-0.32727232502169484,2022,10,0,44,0
4062,Bowtie,85.0,2022-12-07,2.9068181818181817,Cash,-0.437264635653753,2022,12,2,5,0
3981,Sandals,120.0,2023-04-11,4.6,Cash,0.2626864320047989,2023,4,1,30,0
4075,Umbrella,36.0,2023-06-07,2.2,Credit Card,-1.4171961303757257,2023,6,2,47,1
4102,Dress,96.5,2023-07-13,3.0185185185185186,Credit Card,-0.20728071342308596,2023,7,3,9,1
4021,Flip-Flops,127.0,2023-05-19,2.5,Cash,0.4026766455365093,2023,5,4,11,0
4047,Backpack,197.0,2022-10-05,2.7,Cash,1.8025787808536131,2022,10,2,0,0
4022,Sweater,121.0,2023-01-20,2.4,Credit Card,0.2826850339379004,2023,1,4,39,1
4106,Poncho,33.0,2023-04-18,2.9,Credit Card,-1.47719193617503,2023,4,1,27,1
3977,Boots,167.0,2023-06-23,4.5,Credit Card,1.2026207228605685,2023,6,4,4,1
4085,Tank Top,190.0,2023-04-25,2.4,Cash,1.6625885673219027,2023,4,1,42,0
3961,Sun Hat,99.0,2022-10-26,4.7,Credit Card,-0.15728420859033226,2022,10,2,37,1
3986,T-shirt,52.0,2023-03-20,5.0,Credit Card,-1.097218499446102,2023,3,0,41,1
4075,Pants,121.0,2022-10-28,3.8,Credit Card,0.2826850339379004,2022,10,4,25,1
4002,Skirt,116.0,2023-04-21,1.1,Cash,0.18269202427239298,2023,4,4,33,0
4003,Cardigan,112.0,2023-01-31,3.1,Cash,0.10269761653998703,2023,1,1,7,0
4057,Pajamas,58.0,2022-10-23,2.8205479452054796,Cash,-0.9772268878474931,2022,10,6,24,0
3968,Coat,151.0,2023-04-22,4.2,Credit Card,0.8826430919309449,2023,4,5,8,1
3978,Sunglasses,196.0,2023-04-22,3.5,Cash,1.7825801789205116,2023,4,5,38,0
4063,Vest,179.0,2023-02-01,1.2,Credit Card,1.4426039460577864,2023,2,2,48,1
4033,Jacket,70.0,2023-05-12,1.5,Cash,-0.7372436646502752,2023,5,4,16,0
4037,Gloves,116.0,2022-10-06,3.0,Cash,0.18269202427239298,2022,10,3,12,0
4107,Pajamas,150.0,2023-04-09,1.1,Credit Card,0.8626444899978434,2023,4,6,24,1
4073,Overalls,49.0,2022-10-24,3.9,Cash,-1.1572143052454065,2022,10,0,23,0
4072,Wallet,107.0,2022-12-07,1.3,Cash,0.0027046068744796137,2022,12,2,49,0
4116,Hoodie,112.5,2023-06-30,4.7,Cash,0.11269691750653778,2023,6,4,15,0
4024,Raincoat,129.0,2023-08-26,3.6,Credit Card,0.44267384940271226,2023,8,5,28,1
4044,Overalls,170.0,2022-11-15,3.9,Credit Card,1.2626165286598732,2022,11,1,23,1
4004,Overalls,61.0,2023-08-29,1.6,Credit Card,-0.9172310820481886,2023,8,1,23,1
4011,Backpack,120.0,2023-08-22,1.4,Cash,0.2626864320047989,2023,8,1,0,0
4004,Polo Shirt,173.0,2023-05-09,2.6,Cash,1.3226123344591776,2023,5,1,26,0
3977,Overalls,30.0,2023-02-15,3.023076923076923,Cash,-1.5371877419743347,2023,2,2,23,0
4111,Skirt,39.0,2022-10-06,4.8,Cash,-1.3572003245764213,2022,10,3,33,0
4023,Hoodie,111.0,2023-08-17,3.3,Cash,0.08269901460688554,2023,8,3,15,0
3984,Hat,179.0,2023-07-08,4.3,Credit Card,1.4426039460577864,2023,7,5,14,1
4068,Camisole,174.0,2023-07-29,3.2,Cash,1.3426109363922791,2023,7,5,6,0
4093,Skirt,57.0,2022-12-02,4.7,Credit Card,-0.9972254897805946,2022,12,4,33,1
3961,Vest,107.0,2022-10-07,2.9206349206349205,Credit Card,0.0027046068744796137,2022,10,4,48,1
3958,Jumpsuit,124.0,2023-01-20,3.2020408163265306,Cash,0.3426808397372048,2023,1,4,18,0
4058,Belt,94.0,2023-07-29,2.1,Cash,-0.25727721825583966,2023,7,5,1,0
3986,Socks,77.0,2022-10-24,1.3,Credit Card,-0.5972534511185649,2022,10,0,36,1
3960,Vest,78.0,2023-08-01,4.9,Cash,-0.5772548491854634,2023,8,1,48,0
4000,Trousers,48.0,2022-12-01,3.0,Credit Card,-1.177212907178508,2022,12,3,45,1
4079,Jacket,180.0,2022-12-25,2.6677966101694914,Cash,1.462602547990888,2022,12,6,16,0
4074,Leggings,96.0,2022-11-01,4.6,Cash,-0.2172800143896367,2022,11,1,20,0
4060,Trousers,148.0,2023-01-31,4.9,Credit Card,0.8226472861316404,2023,1,1,45,1
4111,Loafers,160.0,2023-08-25,4.8,Cash,1.0626305093288582,2023,8,4,21,0
4081,Kimono,25.0,2022-10-16,3.2,Cash,-1.637180751639842,2022,10,6,19,0
4034,Scarf,143.0,2022-12-14,4.3,Credit Card,0.722654276466133,2022,12,2,31,1
4115,Tank Top,147.0,2023-04-06,3.7,Cash,0.802648684198539,2023,4,3,42,0
4114,Poncho,131.0,2022-12-10,3.7,Cash,0.48267105326891524,2022,12,5,27,0
4049,Onesie,70.0,2022-10-13,3.4,Credit Card,-0.7372436646502752,2022,10,3,22,1
4058,Shorts,30.0,2023-08-09,4.2,Credit Card,-1.5371877419743347,2023,8,2,32,1
4034,Sneakers,192.0,2023-02-13,2.0,Cash,1.7025857711881058,2023,2,0,35,0
3979,Overalls,104.5,2023-03-24,2.7,Cash,-0.0472918979582741,2023,3,4,23,0
